ADD,PUSH,POP,OR,ADC,SBB,AND,ES,DAA,SUB,CS,DAS,XOR,SS,AAA,CMP,DS,AAS,PUSHA,PUSHAD,class
0.048978,0.13135,24.119507,1.651899,0,2.101607,0.011131,1.718687,23.331404,24.553631,20.345964,2.143907,0.015584,18.636183,60.203033,8.326283,0.244891,8.893985,0.11354,6.22245,b
7.875,2.875,49.458332,8.916666,31.125,2.583333,0.416667,3.541667,61.541664,24,18.291668,6.666667,0.541667,9.166667,9.125,0,2.875,10.375,1.416667,18.291668,b
100,3.52808,32.867405,3.740401,0,9.483704,6.415656,7.261404,18.351675,8.131923,4.96479,3.623624,21.302948,11.943097,39.580311,3.74394,2.080753,2.880498,4.731236,6.160869,b
5.751709,4.726651,100,6.43508,0,6.093394,0.512528,12.015945,40.48975,26.082003,7.915717,2.84738,0.740319,26.936218,49.829159,10.193623,1.42369,5.751709,1.651481,13.097949,b
8.547009,2.564103,29.914532,2.991453,0,1.709402,0,7.692308,100,16.666668,5.982906,1.709402,0,32.478634,73.504272,15.384616,1.709402,5.555556,1.709402,23.504274,b
100,3.967665,39.595467,4.490098,0,9.823855,6.406862,8.136539,21.677433,10.123901,6.721028,3.988845,21.275019,14.352783,45.924671,4.310071,2.21681,3.286385,4.730135,7.028133,b
16.140738,5.388321,100,5.782135,0,8.897152,1.516381,12.481197,1.563988,2.865151,0.413814,11.19778,1.460323,8.997718,12.533029,2.85501,3.752782,7.619088,11.090172,3.377278,b
2.318791,17.674339,100,8.794229,0,5.444864,0.807283,6.715905,0.27482,4.225352,0.583992,20.405359,0.944693,10.838201,19.66678,0.583992,5.255926,13.208519,3.830299,3.589832,b
0.110314,0.3861,12.575841,4.302261,0,1.599559,0,7.115278,0,18.587975,9.487038,2.482074,0,13.072255,100,5.074462,1.599559,5.184777,0.055157,7.28075,b
0,0,7.692308,0,0,2.564103,0,0,5.128205,15.384616,15.384616,12.820514,0,15.384616,100,10.256411,0,0,0,7.692308,b
0.095939,0.351775,16.725296,4.09338,0,2.494404,0.03198,7.898945,7.962903,24.560282,13.079628,3.645667,0.063959,28.014071,63.25552,10.329389,0.639591,6.17205,0.063959,11.736488,b
15.70763,4.283899,100,3.079809,0,7.55733,0.671628,10.703697,1.506626,1.476372,0.235977,9.523809,0.617172,6.655776,9.771889,2.692564,3.067708,3.999516,10.122829,1.942276,b
14.414356,5.756547,100,4.870315,0,7.977678,1.479168,10.745767,1.721732,2.157715,0.328176,12.746528,1.52673,8.702201,13.337877,2.718942,4.068108,5.147758,10.110025,3.196145,b
4.045811,16.883781,100,9.484828,0,5.671219,1.098036,7.029005,2.589633,4.498406,0.310913,20.602936,1.133457,9.248691,19.646582,0.550986,6.493762,10.216852,4.490535,4.762092,b
7.281554,1.941748,83.737862,21.601942,0,10.679611,0,15.048544,73.786407,30.097088,9.223301,4.854369,0.970874,41.747574,100,12.864077,2.427184,13.349515,2.427184,34.466019,b
100,3.677665,36.592949,4.105136,0,9.782378,6.419133,7.676817,22.168446,9.43263,6.193033,3.667067,21.373562,13.654348,46.619091,4.500813,2.147954,3.214866,4.733979,7.411856,b
16.362061,2.2294,68.489052,2.591776,24.034977,0.236332,0.34662,0.677485,50.189064,14.731368,18.615093,3.198361,0.252088,9.602962,9.673862,0,2.40271,8.342524,1.189538,11.044588,b
0.057687,0.043265,12.763196,2.913182,27.170464,2.019037,0.028843,1.817133,13.368908,20.752813,23.031439,2.639169,0,7.888664,6.388809,0,0.360542,8.60975,0.216325,10.06634,b
7.224583,2.778686,100,12.193527,0,5.982347,1.242236,8.56489,50.637466,32.134686,12.062766,5.034325,1.438379,34.94606,68.649887,11.343576,1.765283,7.322654,1.372998,13.108858,b
0.08029,0.625513,20.068712,2.60475,0,1.762641,0.056016,5.98439,9.623571,18.382627,16.031816,2.709314,0.020539,26.196878,61.044514,8.900964,0.700202,4.923818,0.091493,10.321906,b
0.018889,0.044647,9.688332,1.774706,0,1.287027,0.015455,1.607281,13.858504,11.792736,21.449301,1.286168,0.015455,16.640337,55.55336,9.260754,0.414699,4.590882,0.021465,4.282648,b
0,0.086172,14.136696,1.979682,0,1.222278,0.004535,2.841399,0.374167,10.138783,15.925892,0.932015,0,18.107397,42.942993,9.199964,0.29253,7.67155,0.004535,7.379019,b
2.649573,0.769231,21.282051,2.478632,0,1.025641,0.34188,8.376069,59.572647,14.358975,10.854701,1.965812,0,27.777779,66.666672,10.256411,1.452991,4.017094,0.683761,11.452991,b
100,3.56423,33.290901,3.620806,0,9.628372,6.403592,7.429016,19.780064,8.64538,5.788339,3.596054,21.286375,12.584421,43.089001,3.995616,2.08267,3.062127,4.83717,6.573318,b
8.906882,4.048583,100,25.506073,0,12.145749,1.619433,16.194332,97.570847,34.008099,10.121457,1.214575,0.404858,36.437244,93.52227,13.360325,3.238867,7.692308,1.619433,19.433199,b
0,0,11.829796,1.815713,24.087114,0.673976,0,1.564229,35.881702,13.434262,20.74741,2.917212,0,9.556383,6.121115,0,0.256513,9.792777,0.115683,11.065285,b
100,3.999435,36.920578,4.529395,0,10.207038,6.447852,7.984737,21.74251,10.129311,6.794093,4.010034,21.339741,14.132277,46.311478,4.289146,2.204635,3.688525,4.953363,7.062606,b
0.014483,0.091723,11.996428,1.725844,0,1.006541,0.014483,3.019624,25.01388,12.249873,15.875353,1.624466,0.004828,15.366048,56.856312,8.766806,0.347583,4.412368,0.012069,7.53337,b
0.477327,0.119332,17.303102,7.756563,0,3.579952,0.238663,15.751789,7.398568,20.286396,17.78043,2.983294,0.119332,24.582338,48.329357,11.097852,0.596659,5.847256,0,8.591886,b
0.061223,0.244892,12.558353,2.854519,0,1.974439,0,5.747302,10.41555,18.458712,14.096579,3.214204,0,24.397337,65.562103,11.838984,0.604576,5.39527,0.030611,11.456341,b
0.092336,0.023084,16.712835,4.039704,0,2.169898,0.046168,6.832871,13.804248,21.975992,14.289013,3.370268,0,29.432133,64.196678,11.034164,0.600185,6.278855,0.069252,12.21145,b
60.68008,1.532567,100,2.442529,0,3.400383,0.478927,15.660919,4.741379,9.291187,22.796934,3.304598,0.478927,17.57663,52.203064,10.296935,2.538314,10.201149,1.915709,19.157087,b
100,3.607555,33.274384,3.621702,0,9.687346,6.415788,7.416708,20.244747,8.994128,5.644762,3.586334,21.291647,12.912923,42.954659,4.169909,2.10087,3.098253,4.749947,6.790691,b
4.295273,1.856249,24.109648,1.96417,25.102526,1.05763,0.215843,1.014462,27.174616,24.714008,23.785883,3.129721,0.15109,7.230736,7.619254,0,1.316641,4.98597,0.474854,13.706022,b
8.750866,1.639344,84.460869,4.363888,21.957977,0,0.415608,0.023089,98.083588,13.576542,11.867929,4.179173,0.646502,7.019165,6.003232,0,1.385361,8.866312,0.877396,10.667282,b
5.231299,0.746697,100,10.838157,0,3.949985,0.225335,6.645164,37.299519,23.253654,32.554237,2.359387,0.110458,14.907436,65.373573,6.684929,1.705474,4.131136,0.97645,10.502364,b
5.226881,0.742279,100,10.833738,0,3.941148,0.220916,6.645164,37.295101,23.253654,32.554237,2.359387,0.110458,14.903018,65.377983,6.684929,1.705474,4.131136,0.97645,10.497946,b
16.233379,1.49133,100,5.908237,27.148396,0.092762,0.342506,0.068977,43.629143,11.757011,22.298599,4.257546,0.242609,8.726779,5.51816,0,1.615013,8.62926,0.670742,6.391076,b
0.067058,0.067058,9.689857,2.866722,0,1.190277,0.033529,4.576697,2.816429,18.15591,30.008381,1.626153,0,22.363789,77.770325,18.558256,0.620285,3.185247,0.033529,13.663034,b
0.10772,0,14.039497,3.411131,0,1.543986,0.035907,5.745063,17.019749,20.035906,10.987433,2.513465,0,27.396769,58.994614,11.059246,0.5386,5.206463,0.143627,10.556553,b
0,0,12.298838,2.046254,0,0.010658,0,0.106576,29.212406,4.849195,11.041245,0.564851,0,5.211553,44.164978,4.167111,0.095918,4.135138,0.010658,4.486838,b
5.242441,0.554661,44.533905,4.151011,0,3.381642,0.304169,8.999821,0.161031,25.084988,23.939882,1.771337,0.268384,21.184469,91.93058,9.751298,1.377706,5.349794,0.39363,22.937914,b
33.171116,21.241615,32.197815,22.648954,0,27.936342,15.243983,28.212547,3.485466,4.353545,3.472314,22.47797,14.520584,40.733921,51.111404,6.865711,21.89925,21.84664,32.395107,22.76733,b
9.833135,1.430274,84.65435,4.707986,20.589989,0,0.357569,0.029797,100,12.574493,12.485101,3.06913,0.387366,6.317044,5.989273,0,1.340882,9.535161,1.281287,8.343266,b
27.205881,20.196079,43.823528,25.784313,0,24.558823,12.647059,26.960785,3.480392,6.078432,4.803922,22.745098,11.372549,38.872547,50.34314,7.401961,18.627451,20.147058,28.480392,22.40196,b
75.121895,4.302937,100,4.227827,2.432814,0.06238,6.959809,0.132398,1.222136,11.657394,0.197324,10.604575,5.596364,2.595766,11.705771,0,1.791193,6.119591,2.026709,10.304133,b
0.085106,0.12766,13.893618,3.404255,0,2.042553,0.06383,4.978724,3.319149,25.446808,17.170214,2.93617,0,30.042553,66.234039,11.723404,0.617021,5.638298,0.085106,13.382978,b
3.742227,0.422084,32.067081,1.631807,0,3.210853,0.278877,6.794799,56.751461,16.747692,26.538532,1.070285,0.237422,16.171095,70.016953,10.035802,1.695873,3.482193,0.565291,11.588469,b
4.085851,2.752216,76.810036,6.50395,0,6.940001,0.874933,11.637455,0.571962,22.626497,12.838011,6.045247,1.293994,19.307981,75.895462,7.509132,2.285018,6.198148,1.846136,14.344367,b
0.28222,0.094073,16.933207,7.24365,0,3.104422,0.188147,15.051741,7.52587,22.765757,19.190969,2.916275,0,26.716841,50.517403,11.194732,0.752587,7.52587,0.094073,8.37253,b
3.314844,0.211305,37.665081,3.499736,0,3.433703,0.118859,7.263603,27.245113,32.659798,18.370312,1.941363,0.066033,22.847332,70.509773,5.203381,0.858426,3.420497,0.118859,11.885896,b
0.069348,0.110957,19.306519,4.341193,0,0.027739,0.041609,1.095701,31.081831,9.861304,7.961165,2.122053,0.01387,5.57559,53.190018,4.632455,0.235784,5.048543,0.055479,3.384189,b
0,0,7.794173,0.983731,0,0.643209,0,1.097238,21.793417,9.231934,12.788498,0.264851,0,22.285282,53.953838,15.172153,0.529701,2.345819,0.037836,7.756338,b
0.464223,0.544261,43.560909,8.892268,0,91.607971,0.176085,100,1.200576,8.456059,0.31215,0.612294,0.160077,52.257084,99.667839,0.296142,0.652313,1.50072,1.120538,1.384665,b
4.572565,2.584493,100,9.145129,0,9.145129,0.596421,8.548708,53.87674,29.622265,10.337972,1.590457,0.198807,23.856859,97.216705,7.753479,0.397614,6.560637,1.192843,21.272366,b
100,3.602058,56.892662,3.647197,0,5.272185,30.919924,8.269386,0.43333,6.599259,0.216665,5.199964,38.096958,5.678433,35.95739,0.929855,2.004153,3.1597,4.315248,8.296471,b
0,0,10.251513,0.859599,0,0.604903,0,0.859599,36.071316,9.105381,26.361031,0.413881,0,17.57402,67.144218,12.480102,0.127348,3.820439,0,5.18943,b
0.49055,5.901024,100,7.589093,0,5.814457,0.216419,9.363728,0.014428,9.609003,0.302987,8.065214,0.158707,5.006493,18.84288,0.158707,4.068677,5.713461,1.543789,7.473669,b
100,3.540886,34.497139,4.233515,0,9.802814,6.456286,7.541169,21.06156,9.011237,6.685985,3.749382,21.354866,13.336632,44.692204,4.265319,2.092021,3.523217,4.809527,6.94042,b
2.666363,1.344576,17.525068,1.526892,19.826799,1.481313,0.022789,0.957156,23.450319,13.445762,20.67001,2.848678,0.045579,4.831358,6.312671,0,0.865998,3.94257,0.273473,7.041933,b
0.53135,0.21254,42.614239,9.032944,0,5.951116,0.10627,20.403826,3.294368,27.63018,15.727949,6.482466,0.31881,33.049946,63.230602,13.28374,0.956429,6.376196,0.21254,12.008502,b
0,0.423729,11.682808,6.053269,0,2.784504,0.060533,7.324455,0,20.27845,10.653753,2.663438,0,10.653753,100,4.96368,2.058111,6.900726,0.121065,7.869249,b
100,3.514422,32.985313,3.673686,0,9.5169,6.423642,7.315519,18.269333,8.005663,4.816846,3.595824,21.31658,11.891701,40.092018,3.737391,2.077508,2.969386,4.728367,6.214829,b
6.416772,1.677255,36.709023,1.232529,21.359592,0.419314,0.203304,1.054638,27.039391,16.518425,21.84244,3.570521,0.203304,7.814486,9.428208,0,4.5108,4.726811,0.635324,9.758576,b
7.372401,4.347826,38.185253,2.268431,0,1.134215,0.378072,11.720226,100,7.372401,6.994328,0.567108,0,21.361059,35.53875,9.073724,4.536862,2.646503,0.756144,10.586012,b
11.111112,3.508772,37.426903,1.169591,0,0.584795,0,10.526316,100,15.204679,6.432749,0,0,37.426903,58.47953,17.543859,0.584795,6.432749,0.584795,23.391813,b
8.073955,0.797218,100,7.073192,0,2.205072,0.466457,9.388516,30.514801,13.467899,19.226528,2.663048,0.110254,11.949793,46.696632,6.242049,0.72937,2.145705,0.508863,7.030786,b
7.037709,0.322646,48.316193,4.476709,0,4.617867,0.120992,11.232103,55.65638,21.778585,14.962694,1.875378,0.080661,22.524702,63.682194,11.574914,0.806614,4.375882,0.181488,13.994757,b
1.404521,1.013859,14.612595,2.306762,0,2.269556,0.567389,5.339038,20.444609,10.213003,12.017487,3.729885,0.809227,11.543112,41.354294,3.106688,1.739373,5.208818,1.190587,13.170868,b
0,6.451612,100,5.376344,0,4.838709,0.268817,6.182796,0,8.870968,0.268817,7.795699,0,4.838709,15.053764,0,6.72043,6.182796,0.806452,1.612903,b
100,3.543641,33.00679,3.635592,0,9.626538,6.401188,7.345452,19.521856,8.558495,5.51351,3.589617,21.300749,12.441647,41.858818,3.960956,2.079502,3.027302,5.092658,6.602772,b
0,0.031283,10.542232,1.09489,0,0.782065,0,2.513034,31.89781,14.932221,34.608971,0.469239,0,19.009384,72.137642,11.428572,0.260688,4.744525,0.010428,7.977059,b
0.049432,0.284231,12.567968,2.990608,0,2.150272,0.05561,5.585763,3.868018,22.627287,16.621355,2.755808,0.018537,21.224667,63.303261,12.660652,0.685863,5.981216,0.037074,13.012852,b
7.480814,8.628269,100,13.456524,0,41.077415,1.676477,21.548321,19.588705,18.247522,8.836898,17.93458,1.54981,15.527905,43.238209,3.621191,4.910215,13.277699,6.109828,28.582073,b
0.037334,0.230228,12.612781,2.880966,0,2.078278,0.037334,5.656151,3.117416,22.64327,16.470661,2.76274,0.012445,21.10634,62.703007,12.712338,0.672018,5.96727,0.056001,13.085683,b
0.003793,0.117579,19.099003,5.818264,0,0.879946,0.002845,1.652744,0.673235,6.338836,18.850571,2.355373,0,8.782393,11.16242,3.218251,0.149818,8.552924,1.442239,5.709219,b
0.041528,0.083056,11.212625,3.77907,0,1.495017,0,8.72093,0.041528,17.649502,11.835548,1.910299,0.041528,18.43854,100,5.066445,0.872093,4.526578,0.083056,11.295681,b
0.041288,0.082576,11.106524,4.624277,0,2.146986,0.041288,8.918249,0.041288,17.919075,12.221305,1.857969,0,18.24938,100,5.078448,0.90834,5.532618,0.123865,11.767135,b
0.041528,0.083056,11.212625,3.77907,0,1.495017,0,8.72093,0.041528,17.649502,11.835548,1.910299,0.041528,18.43854,100,5.066445,0.872093,4.526578,0.083056,11.295681,b
0.506063,0,14.016996,1.10761,21.961233,0.219612,0.019097,0.05729,42.404278,14.074286,18.180082,1.298577,0,2.167478,0.295999,0,0.095484,8.135204,0.563353,10.923326,b
3.170029,2.59366,36.311237,4.322766,23.631124,0.576369,0.288184,1.729107,82.997116,16.138329,20.749279,5.763689,0,5.18732,5.763689,0,6.340057,8.645533,2.305475,18.155619,b
0,0.104231,10.972663,1.388165,0,0.322168,0.009476,0.758042,46.974937,7.191927,14.260672,2.041976,0.037902,14.13749,38.949165,6.983465,0.227413,5.562136,0.004738,7.405126,b
8.43254,3.918651,89.632935,9.523809,0,6.795635,0.545635,9.67262,54.21627,34.325397,12.599206,6.051587,0.694444,36.656746,68.650795,12.896826,1.388889,7.638889,2.232143,13.640873,b
4.497492,1.868189,91.177994,4.705069,0,11.503201,0.190279,13.700051,32.485729,26.621691,24.788099,2.352534,0.224875,22.971804,100,7.420862,0.657326,9.219858,1.124373,8.752811,b
9.023355,2.627388,78.503189,3.927813,0,3.450106,0.504246,6.63482,100,9.686836,14.118896,1.778132,0.796178,12.977707,56.581741,7.085987,1.539278,3.450106,1.671975,11.199575,b
4.289359,1.613682,54.996204,1.006827,25.791327,1.868837,0.172402,1.565409,35.404457,19.515896,23.998346,3.206676,0.19309,7.999448,9.109716,0,1.551617,4.703124,0.468933,12.171575,b
0.28222,0.094073,16.933207,7.24365,0,3.104422,0.188147,15.051741,7.52587,22.765757,19.190969,2.916275,0,26.716841,50.517403,11.194732,0.752587,7.52587,0.094073,8.37253,b
0.080761,0.091295,24.709435,1.96285,0,0.642579,0.042136,1.797816,6.857684,9.677306,8.08666,1.983918,0.045648,20.646793,72.154922,7.02623,0.249307,7.584536,0.042136,4.83163,b
4.918033,4.590164,49.508198,3.278688,26.885246,0.655738,0,1.311475,100,12.786884,18.688526,5.901639,0.655738,6.557377,5.573771,0,0.983607,9.508197,0.983607,25.245901,b
11.098306,14.839787,100,7.561004,0,5.868581,1.762298,5.848617,0.71962,2.804069,0.626151,20.130312,1.814931,10.058351,24.105013,1.216004,6.679855,24.619545,5.660771,5.180722,b
0.189633,0.126422,18.331226,6.637168,0,3.666245,0.126422,11.125157,5.562579,24.209862,18.647282,3.666245,0,32.048042,62.83186,13.527181,0.758533,7.395702,0.063211,9.860936,b
0.506879,6.165305,100,7.965243,0,6.558394,0.155167,10.168615,0.082756,10.634116,0.589635,7.696287,0.1862,4.830868,18.247646,0.113789,2.441295,6.94114,1.820627,5.27568,b
0.0984,0.170905,12.786783,2.366772,0,2.299446,0.025895,4.883733,16.676161,17.131907,18.131441,2.439277,0.020716,21.078255,60.023819,11.383293,0.517893,4.99767,0.04661,7.85644,b
100,3.526751,33.815109,3.777652,0,9.481236,6.428016,7.300869,19.397131,8.325677,5.431479,3.622164,21.291258,12.343629,40.486961,3.936674,2.084953,3.014347,4.90494,6.452753,b
1.168854,0.323683,58.316849,2.57148,0,6.114008,0.089912,11.670563,52.940117,28.340227,10.393814,0.737277,0.125877,28.73584,79.625961,9.782413,0.575436,4.261823,0.233771,11.72451,b
0.122424,0.081616,17.220976,3.856356,0,2.734136,0.040808,6.6313,11.875127,23.097328,14.629668,3.427872,0,27.91267,65.558052,10.61008,0.71414,6.1212,0.081616,10.650887,b
0,0,12.187114,2.264296,29.150143,0.388043,0,1.074581,40.330902,11.057097,20.173981,2.132105,0,5.368641,3.816468,0,0.208946,8.997484,0.042642,8.622233,b
0,0.004248,12.188283,2.255831,29.296061,0.386592,0,1.070564,40.337311,11.083734,20.531883,2.107141,0,5.39955,3.797952,0,0.208165,9.010578,0.042483,8.589999,b
0.004261,0.004261,12.210814,2.262366,29.231817,0.387713,0,1.073665,40.283756,11.098803,20.293127,2.130288,0.004261,5.38963,3.808956,0,0.208768,9.00686,0.051127,8.563759,b
0.004266,0,12.205631,2.265358,29.274744,0.388225,0,1.075085,40.17918,11.130546,20.345562,2.116041,0,5.396758,3.813993,0,0.209044,9.014505,0.051195,8.540956,b
0,0.042203,8.461701,0.928466,0,0.105507,0,0.590842,61.616371,13.673771,14.349018,0.590842,0,21.017092,77.400299,11.521419,0.464233,2.743195,0.021101,11.183794,b
0.027646,0.004608,3.741418,0.15666,0,0,0,0,0,7.519697,6.874625,0.07833,0,10.344193,7.740866,5.473897,0.046077,4.114639,0.396259,1.506704,b
0.041105,0.140931,18.94537,2.186381,0,2.00826,0.031318,3.192468,31.989273,17.328585,27.96884,2.708998,0.019574,18.365988,80.876511,12.07892,0.563722,6.416254,0.041105,12.112197,b
8.812857,4.199067,89.99482,9.901504,0,7.983411,0.518403,9.538621,57.024364,34.26646,11.560394,6.376361,0.725765,35.147743,66.148262,13.115604,1.762571,7.309487,1.918092,13.478486,b
0.04529,0.166063,18.176329,4.15157,0,2.521135,0.075483,6.582125,25.709539,23.022343,16.062801,4.785628,0,27.430555,69.263283,12.032005,0.769928,6.506643,0.060386,13.269928,b
0,0,7.599328,0.081305,26.966232,0.097566,0,0.15719,73.006668,9.133286,11.913924,0.113827,0,8.038376,3.409399,0,0.010841,11.534501,0.043363,10.840696,b
0,0,12.180438,2.360178,28.274145,0.405724,0,1.116831,37.741035,11.316639,17.94346,2.08097,0,5.073729,3.804206,0,0.213768,8.808132,0.056714,8.367507,b
4.464286,6.25,100,6.026786,0,7.142858,0.892857,12.053572,68.303574,20.3125,5.803571,0.892857,0.223214,20.982143,67.85714,8.482142,2.008929,19.196428,1.785714,12.053572,b
0.010946,0.645832,15.281047,3.746374,0,1.860873,0.010946,2.761206,41.77932,10.295003,24.84812,3.932461,0.002737,17.051611,52.79678,10.018609,0.402277,4.178753,0.010946,11.198073,b
0.993049,0.943396,30.635551,3.624628,0,5.71003,0,19.414101,32.720955,25.12413,20.605759,3.078451,0.099305,23.336643,90.814301,6.405164,0.844091,7.74578,0.099305,15.392254,b
0.04501,0.033757,10.689772,3.10566,27.748398,2.002926,0.056262,1.642849,12.14133,19.185328,26.814449,2.036683,0.04501,7.741645,6.391358,0,0.315067,7.741645,0.146281,9.688309,b
19.350893,2.169127,100,3.229226,30.253607,0.72576,0.440349,0.53005,59.023075,11.261518,23.493437,5.129251,0.301721,6.874338,7.151594,0,2.348528,7.35546,1.239501,10.193264,b
6.051657,2.038523,48.320698,2.417578,24.854548,0.641308,0.13884,0.788963,18.558268,23.858429,25.275475,5.046721,0.083745,5.824665,6.752468,0,1.853403,3.475406,0.328367,7.204249,b
5.766062,2.14168,74.958817,5.107084,30.642504,0.164745,0.164745,1.153213,68.369034,25.205931,30.477758,5.601318,0,7.742998,9.884679,0,1.647447,10.708402,0.329489,21.25206,b
0.051908,0.025954,14.118868,3.451856,0,1.738905,0,6.981573,4.98313,24.188944,16.818064,2.958733,0.025954,29.872826,60.861664,12.276149,0.856475,9.499092,0.077861,16.11731,b
0.051908,0.025954,14.118868,3.451856,0,1.738905,0,6.981573,4.98313,24.188944,16.818064,2.958733,0.025954,29.872826,60.861664,12.276149,0.856475,9.499092,0.077861,16.11731,b
0.459202,0.075062,18.370275,3.415313,0,2.470417,0.019869,3.980484,16.184652,13.826828,15.06314,2.307047,0.050777,18.070028,41.40984,8.526139,0.29804,8.206022,0.015454,8.629901,b
0.030968,0.135487,16.412306,1.855203,0,1.689716,0.021291,1.46713,25.039921,10.457656,14.304517,2.091337,0.014516,10.607659,52.271824,5.986587,0.475172,4.555264,0.046453,6.026265,b
0.028297,0.047161,11.346915,2.952273,0,1.792115,0.009432,6.027164,6.744011,19.788719,14.082249,3.395586,0.009432,23.665346,58.639877,12.120355,0.509338,6.517638,0.037729,12.66742,b
36.530975,17.814159,100,16.230089,0.79646,0.026549,0.362832,0.035398,34.327431,15.000001,0.530973,16.787611,0.353982,9.938053,15.858407,0,4.699115,10.60177,1.265487,12.646018,b
6.222222,2.222222,72.444443,3.111111,22.666668,0.888889,0,0.444444,100,9.777778,18.222221,5.777778,0,4.888889,2.666667,0,7.111111,8.888889,1.777778,21.777777,b
22.984066,9.512313,100,4.394012,0.096572,0,0.144858,0,0.048286,9.31917,0.241429,11.685176,0.724288,11.347176,20.183485,0,3.766296,7.967166,1.834862,5.1183,b
0.605496,9.50163,100,4.331625,0,26.17606,0.186306,36.376339,0.046577,9.315324,0.186306,11.644155,0.652073,20.307405,39.823006,0.13973,3.679553,7.638566,1.769912,4.890545,b
100,3.548558,33.164692,3.622855,0,9.623209,6.42137,7.457987,19.635592,8.565363,5.582877,3.637007,21.301964,12.591544,42.734833,3.962498,2.080311,3.060322,4.75146,6.555811,b
0.016387,0.09832,14.256452,3.809914,0,1.950021,0.02458,6.841458,1.974601,21.409258,28.070461,4.080295,0.008193,24.33429,79.024986,9.766489,0.770176,7.398607,0.1229,13.584596,b
10.969318,1.832745,47.841434,1.9142,26.71735,0.92316,0.108607,0.909585,37.944611,16.372522,29.826229,4.778713,0.013576,7.56177,10.168341,0,1.45262,6.910128,0.583763,11.308716,b
0,0.423729,11.682808,6.053269,0,2.784504,0.060533,7.324455,0,20.27845,10.653753,2.663438,0,10.653753,100,4.96368,2.058111,6.900726,0.121065,7.869249,b
10.548523,0.421941,45.569618,2.531646,0,1.265823,0,12.236287,100,21.940929,14.345991,0.843882,0,33.755276,89.451477,15.611814,2.531646,5.063291,1.687764,24.894514,b
3.44425,0.758902,25.131348,3.006421,0,4.786923,0.116754,9.10683,0.058377,14.448336,11.821366,3.03561,0.029189,27.232924,41.593697,12.959721,0.321074,8.610625,0.379451,11.879743,b
19.323786,2.060414,100,6.430198,21.583364,0.597496,0.260812,1.564871,29.547611,14.235584,15.444803,4.182474,0.13989,6.328244,8.066199,0,1.854135,7.738998,0.827485,9.77096,b
